Vancouver,Max of Vancouver,,Vancouver
253,281.3153333,,253
168,280.8516667,,168
194,280.732,,194
71,280.1536667,,71
60,279.9193333,,60
66,281.411,,66
49,280.6013333,,49
50,281.5176667,,50
119,284.0465,,119
97,284.4253333,,97
143,286.4166667,,143
147,286.2305,,147
208,288.9476667,,208
226,289.4873333,,226
213,289.2295,,213
242,290.035,,242
239,290.043,,239
232,288.3295,,232
231,288.9113333,,231
225,287.7716667,,225
131,286.069,,131
154,285.117,,154
89,283.602,,89
156,283.8055,,156
47,281.7176667,,47
69,281.3483333,,69
53,281.1265,,53
88,280.708,,88
85,280.437,,85
239,284.12,,239
241,284.1459059,,241
263,284.38,,263
258,284.3997995,,258
104,283.9031778,,104
107,285.048,,107
107,285.048,,107
107,285.048,,107
130,286.352602,,130
110,285.461,,110
97,285.1816915,,97
77,284.749,,77
77,284.749,,77
77,284.749,,77
223,284.272,,223
224,284.2231487,,224
265,281.8028754,,265
299,281.558,,299
299,281.558,,299
299,281.558,,299
306,280.719,,306
306,280.7140019,,306
288,280.0744131,,288
309,280.535,,309
309,280.535,,309
309,280.535,,309
284,281.91,,284
284,281.9198814,,284
278,281.1845257,,278
281,282.709,,281
281,282.709,,281
281,282.709,,281
266,282.864371,,266
296,283.626,,296
227,283.6360519,,227
131,283.65,,131
131,283.65,,131
131,283.65,,131
136,283.252,,136
136,283.2512614,,136
141,283.031,,141
141,282.9998271,,141
141,283.031,,141
141,283.031,,141
158,282.343,,158
157,282.3187427,,157
135,280.1588072,,135
132,281.549,,132
132,281.549,,132
132,281.549,,132
126,281.043,,126
125,281.0389157,,125
101,279.6908974,,101
115,279.927,,115
115,279.927,,115
115,279.927,,115
113,279.6438592,,113
117,280.19,,117
119,280.4607912,,119
122,280.864,,122
122,280.864,,122
122,280.864,,122
198,281.402,,198
199,281.4000087,,199
153,280.1249553,,153
239,281.26,,239
239,281.26,,239
239,281.26,,239
115,280.403,,115
115,280.3657451,,115
102,278.2528438,,102
128,278.952,,128
128,278.952,,128
128,278.952,,128
116,277.7484039,,116
113,279.048,,113
131,279.7308619,,131
154,280.577,,154
154,280.577,,154
154,280.577,,154
142,280.0949225,,142
110,281.376,,110
112,281.1825808,,112
115,280.902,,115
115,280.902,,115
115,280.902,,115
100,280.984,,100
100,280.9847931,,100
99,281.162,,99
99,281.1111507,,99
99,281.162,,99
99,281.162,,99
88,280.853,,88
86,280.828287,,86
56,278.7776377,,56
32,279.972,,32
32,279.972,,32
32,279.972,,32
315,280.173,,315
314,280.1745572,,314
174,279.8025121,,174
293,281.156,,293
293,281.156,,293
293,281.156,,293
269,281.4231365,,269
272,282.537,,272
217,282.9443168,,217
143,283.488,,143
143,283.488,,143
143,283.488,,143
121,283.434,,121
121,283.4326369,,121
127,283.008,,127
127,282.9525585,,127
127,283.008,,127
127,283.008,,127
123,282.447,,123
122,282.4326473,,122
90,278.8573693,,90
103,281.835,,103
103,281.835,,103
103,281.835,,103
107,281.903,,107
107,281.9079277,,107
85,280.5404551,,85
116,282.449,,116
116,282.449,,116
116,282.449,,116
114,283.2412535,,114
125,283.398,,125
127,283.4182244,,127
130,283.445,,130
130,283.445,,130
130,283.445,,130
127,282.919,,127
127,282.9174528,,127
118,283.3748564,,118
111,282.764,,111
111,282.764,,111
111,282.764,,111
103,282.796,,103
103,282.7930264,,103
79,282.1301346,,79
99,282.68,,99
99,282.68,,99
99,282.68,,99
78,281.9835191,,78
98,282.816,,98
99,282.9493039,,99
100,283.11,,100
100,283.3866015,,100
101,283.977,,101
90,284.0240688,,90
101,283.977,,101
101,283.977,,101
69,285.767033,,69
92,285.162,,92
86,285.2126825,,86
78,285.281,,78
78,285.281,,78
78,285.281,,78
116,284.942,,116
115,284.9533989,,115
65,284.4693333,,65
84,284.7706667,,84
87,284.9068551,,87
103,285.179,,103
172,285.13,,172
173,285.1516007,,173
221,285.4642727,,221
209,285.795,,209
204,285.7816859,,204
198,285.767,,198
288,283.464,,288
288,283.464,,288
288,283.464,,288
42,284.074,,42
45,284.0833155,,45
84,284.2248167,,84
126,284.373,,126
126,284.373,,126
126,284.373,,126
136,284.049,,136
135,284.0041434,,135
121,282.405,,121
109,281.975,,109
139,283.2671162,,139
141,283.43,,141
228,282.852,,228
227,282.8341599,,227
167,281.363379,,167
210,282.246,,210
210,282.246,,210
210,282.246,,210
183,281.6434587,,183
203,282.625,,203
187,283.093078,,187
158,283.96,,158
156,283.991707,,156
164,283.1834313,,164
143,284.254,,143
148,284.0354035,,148
168,282.615,,168
174,282.526,,174
154,283.437,,154
152,283.5028369,,152
149,283.588,,149
149,283.588,,149
149,283.588,,149
199,283.549,,199
199,283.549,,199
199,283.549,,199
223,282.671,,223
222,282.6636262,,222
216,280.7680496,,216
219,282.447,,219
219,282.447,,219
219,282.447,,219
181,281.9048333,,181
174,282.486,,174
153,282.8280484,,153
127,283.264,,127
127,283.264,,127
127,283.264,,127
136,283.4618889,,136
121,283.7,,121
116,283.8159206,,116
110,283.972,,110
110,283.972,,110
110,283.972,,110
78,283.629,,78
78,283.6213544,,78
108,283.53722,,108
89,283.29,,89
89,283.29,,89
89,283.29,,89
111,283.506,,111
110,283.5060478,,110
71,282.2765775,,71
71,283.509,,71
71,283.509,,71
71,283.509,,71
143,282.943,,143
143,282.9440466,,143
88,282.7173822,,88
100,283.736,,100
100,283.736,,100
100,283.736,,100
164,284.4895926,,164
359,284.73,,359
311,284.9397573,,311
247,285.222,,247
247,285.222,,247
247,285.222,,247
256,284.941,,256
256,284.9282698,,256
300,283.715,,300
299,283.6983549,,299
300,283.715,,300
300,283.715,,300
296,283.143,,296
296,283.12572,,296
298,281.6309471,,298
300,282.448,,300
300,282.448,,300
300,282.448,,300
304,282.518,,304
304,282.5215964,,304
328,282.1961039,,328
300,283.493,,300
300,283.493,,300
300,283.493,,300
288,284.6946512,,288
303,284.691,,303
307,284.9684642,,307
315,285.408,,315
315,285.408,,315
315,285.408,,315
295,285.1785856,,295
315,285.059,,315
310,284.6214828,,310
305,284.117,,305
305,284.117,,305
305,284.117,,305
323,283.567,,323
316,283.5531197,,316
15,280.5885421,,15
5,282.91,,5
5,282.91,,5
5,282.91,,5
13,283.661,,13
17,283.6754875,,17
159,283.2764216,,159
267,284.7,,267
267,284.7,,267
267,284.7,,267
260,286.3956897,,260
305,285.577,,305
318,285.728537,,318
335,285.913,,335
335,285.913,,335
335,285.913,,335
102,285.246,,102
102,285.2256538,,102
190,285.3884082,,190
136,284.522,,136
136,284.522,,136
136,284.522,,136
107,284.189,,107
107,284.184974,,107
108,281.3511022,,108
107,284.051,,107
107,284.051,,107
107,284.051,,107
99,283.3405148,,99
125,284.46,,125
122,284.6169846,,122
118,284.81,,118
118,284.81,,118
118,284.81,,118
129,285.6905879,,129
129,285.916,,129
155,285.8113646,,155
198,285.639,,198
199,285.1313471,,199
198,285.6126667,,198
202,284.2863333,,202
239,284.523,,239
233,284.0100718,,233
228,283.428,,228
228,283.428,,228
228,283.428,,228
194,283.037,,194
193,282.9937736,,193
158,279.9610199,,158
169,281.674,,169
169,281.674,,169
169,281.674,,169
113,282.062,,113
112,282.0630896,,112
104,281.3589376,,104
85,282.439,,85
85,282.439,,85
85,282.439,,85
100,282.4256573,,100
51,283.203,,51
100,283.4100684,,100
174,283.723,,174
174,283.723,,174
174,283.723,,174
168,283.3503356,,168
283,283.691,,283
267,283.4933217,,267
250,283.267,,250
250,283.267,,250
250,283.267,,250
156,281.2581499,,156
269,283.095,,269
272,282.9854886,,272
276,282.838,,276
276,282.838,,276
276,282.838,,276
173,281.9279603,,173
351,282.977,,351
333,283.4472384,,333
305,284.217,,305
305,284.217,,305
305,284.217,,305
295,285.0858588,,295
302,285.587,,302
303,285.9165308,,303
306,286.49,,306
306,286.49,,306
306,286.49,,306
289,285.9304577,,289
302,286.27,,302
299,285.7986026,,299
295,285.227,,295
295,285.227,,295
295,285.227,,295
327,284.691,,327
319,284.6708603,,319
21,281.1216072,,21
4,283.85,,4
4,283.85,,4
4,283.85,,4
18,283.94,,18
18,283.9403739,,18
145,283.6397388,,145
304,285.515,,304
304,285.515,,304
304,285.515,,304
294,287.030626,,294
292,286.902,,292
294,287.2066361,,294
299,287.736,,299
299,287.736,,299
299,287.736,,299
287,287.5547236,,287
294,287.28,,294
298,286.7577967,,298
303,286.211,,303
303,286.211,,303
303,286.211,,303
325,285.619,,325
325,285.6124081,,325
200,282.4731502,,200
354,285.074,,354
354,285.074,,354
354,285.074,,354
358,285.795,,358
357,285.7966839,,357
134,285.5430114,,134
287,287.215,,287
287,287.215,,287
287,287.215,,287
287,289.1507024,,287
292,288.37,,292
295,288.575047,,295
301,288.933,,301
301,288.933,,301
301,288.933,,301
299,289.4826407,,299
286,288.446,,286
291,287.9713595,,291
296,287.454,,296
296,287.454,,296
296,287.454,,296
325,286.707,,325
320,286.6985331,,320
22,284.0761803,,22
4,286.194,,4
4,286.194,,4
4,286.194,,4
56,286.769,,56
56,286.7735043,,56
85,286.6297661,,85
108,287.148,,108
108,287.148,,108
108,287.148,,108
155,289.0614624,,155
115,287.317,,115
111,287.3613284,,111
106,287.435,,106
106,287.435,,106
106,287.435,,106
169,289.1057909,,169
90,286.844,,90
69,286.7501246,,69
44,286.636,,44
44,286.636,,44
44,286.636,,44
263,286.6,,263
263,286.5908483,,263
182,285.2708327,,182
268,286.2,,268
268,286.2,,268
268,286.2,,268
176,286.7594944,,176
296,287.176,,296
263,288.4311689,,263
231,289.7000845,,231
301,287.5503496,,301
304,287.719,,304
270,289.3423226,,270
339,288.127,,339
339,288.1153553,,339
340,288.099,,340
340,288.099,,340
340,288.099,,340
302,287.785,,302
301,287.7834395,,301
204,287.7272607,,204
244,287.247,,244
244,287.247,,244
244,287.247,,244
253,287.113,,253
252,287.1095789,,252
100,285.197329,,100
85,286.146,,85
85,286.146,,85
85,286.146,,85
99,285.4990322,,99
122,285.765,,122
125,286.0265239,,125
130,286.344,,130
130,286.344,,130
130,286.344,,130
162,287.50966,,162
199,287.411,,199
207,287.7153504,,207
222,288.234,,222
222,288.234,,222
222,288.234,,222
201,287.6424495,,201
132,288.32,,132
124,288.0096803,,124
114,287.65,,114
107,287.4608624,,107
97,284.0225148,,97
86,286.845,,86
86,286.8384739,,86
102,283.6771684,,102
108,286.347,,108
108,286.347,,108
108,286.347,,108
100,285.4259146,,100
107,285.299,,107
119,285.6419098,,119
134,286.063,,134
133,286.4973095,,133
130,287.41,,130
153,287.9651402,,153
130,287.41,,130
130,287.41,,130
179,288.6010465,,179
80,288.324,,80
94,288.2750051,,94
113,288.207,,113
113,288.207,,113
113,288.207,,113
99,287.799,,99
92,287.7805804,,92
74,286.6539399,,74
49,287.663,,49
49,287.663,,49
49,287.663,,49
279,286.458,,279
279,286.450542,,279
286,286.074,,286
265,285.9251902,,265
138,285.961,,138
152,286.147,,152
154,285.9964286,,154
152,286.147,,152
150,286.2018637,,150
130,286.685,,130
130,286.685,,130
130,286.416,,130
135,286.2913425,,135
130,286.416,,130
127,285.682,,127
127,285.682,,127
127,285.682,,127
122,285.312,,122
122,285.312,,122
122,285.312,,122
118,285.102,,118
118,285.102,,118
118,285.102,,118
116,284.872,,116
117,284.6141991,,117
116,284.872,,116
126,285.065,,126
123,284.688,,123
123,284.688,,123
130,285.267,,130
132,285.30761,,132
130,285.267,,130
130,285.3940919,,130
141,286.698,,141
141,286.698,,141
165,286.8529489,,165
345,288.018,,345
345,288.018,,345
346,288.203,,346
346,288.203,,346
346,288.203,,346
346,288.203,,346
166,287.498,,166
166,287.498,,166
244,287.315,,244
244,287.315,,244
244,287.315,,244
266,287.034,,266
266,287.034,,266
266,287.034,,266
137,286.882,,137
235,286.436,,235
235,286.436,,235
159,287.415,,159
162,287.5175667,,162
159,287.415,,159
151,287.4939908,,151
52,288.452,,52
70,288.4879755,,70
202,288.755,,202
202,288.755,,202
202,288.755,,202
163,288.823,,163
168,288.8386734,,168
163,288.823,,163
110,288.357,,110
110,288.357,,110
110,288.357,,110
174,287.829,,174
174,287.829,,174
174,287.829,,174
209,286.974,,209
209,286.974,,209
209,286.974,,209
147,286.029,,147
210,285.545,,210
210,285.545,,210
146,286.034,,146
146,286.034,,146
146,286.034,,146
144,287.241,,144
144,287.241,,144
144,287.241,,144
101,287.923,,101
101,287.923,,101
101,287.923,,101
130,287.866,,130
130,287.866,,130
130,287.866,,130
109,287.152,,109
109,287.152,,109
109,287.152,,109
109,286.996,,109
113,287.018,,113
113,287.018,,113
176,286.445,,176
121,286.459,,121
176,286.445,,176
112,286.516,,112
99,286.317,,99
99,286.317,,99
137,286.964,,137
142,287.1079359,,142
137,286.964,,137
141,287.0370953,,141
188,287.836,,188
195,287.8805779,,195
281,288.415,,281
275,288.9231242,,275
147,288.1,,147
82,287.356,,82
82,287.356,,82
82,287.356,,82
85,286.8,,85
292,288.124,,292
292,288.124,,292
292,288.124,,292
299,287.827,,299
299,287.8201545,,299
186,286.3142166,,186
319,287.493,,319
351,287.128,,351
321,287.478,,321
321,287.478,,321
321,287.478,,321
291,288.568,,291
291,288.568,,291
292,288.7258336,,292
301,289.97,,301
302,290.5785511,,302
301,289.97,,301
300,290.0543586,,300
299,290.707,,299
299,290.707,,299
297,290.6828007,,297
280,290.454,,280
280,290.454,,280
283,289.604,,283
283,289.604,,283
283,289.604,,283
308,288.737,,308
308,288.737,,308
308,288.737,,308
323,288.23,,323
323,288.23,,323
323,288.23,,323
316,288.626,,316
338,288.607,,338
316,288.626,,316
311,288.7768338,,311
279,289.834,,279
279,289.834,,279
279,289.9049501,,279
282,290.636,,282
284,290.7043354,,284
301,291.224,,301
301,291.224,,301
285,291.454,,285
276,291.55,,276
290,290.64,,290
290,290.64,,290
267,290.145,,267
278,289.792,,278
267,290.145,,267
292,289.042,,292
303,288.949,,303
292,289.042,,292
343,288.342,,343
343,288.342,,343
327,288.138,,327
325,288.596,,325
66,288.711,,66
87,288.7623639,,87
277,289.221,,277
270,289.8788672,,270
277,289.221,,277
277,289.3146095,,277
282,290.291,,282
292,290.105,,292
293,291.744,,293
284,290.69,,284
293,291.744,,293
290,291.6721494,,290
274,291.139,,274
274,291.139,,274
281,290.557,,281
281,290.557,,281
281,290.557,,281
285,290.1810133,,285
298,288.918,,298
298,288.918,,298
327,289.14,,327
327,289.14,,327
327,289.14,,327
327,289.288,,327
313,288.98,,313
89,289.537,,89
283,290.367,,283
280,291.0211267,,280
274,290.117,,274
275,290.2418894,,275
288,291.65,,288
288,291.65,,288
297,292.41,,297
295,293.2940972,,295
297,292.41,,297
133,290.508,,133
282,291.739,,282
133,290.508,,133
278,290.577,,278
278,290.577,,278
78,290.07,,78
83,289.631,,83
279,289.079,,279
279,289.079,,279
72,289.222,,72
284,288.962,,284
72,289.222,,72
292,289.127,,292
140,289.602,,140
140,289.602,,140
135,289.171,,135
140,289.7104477,,140
135,289.171,,135
132,289.673,,132
132,289.673,,132
132,289.673,,132
112,290.177,,112
112,290.177,,112
112,290.177,,112
178,289.047,,178
116,289.779,,116
116,289.779,,116
98,289.316,,98
123,288.612,,123
123,288.612,,123
79,289.296,,79
79,289.296,,79
79,289.296,,79
150,288.522,,150
143,289.049,,143
143,289.049,,143
107,287.965,,107
107,287.965,,107
113,287.254,,113
131,288.91,,131
136,289.1458413,,136
119,287.585,,119
116,288.633,,116
118,289.588,,118
118,289.588,,118
115,289.6075336,,115
100,289.763,,100
121,289.2,,121
105,289.429,,105
105,289.429,,105
105,289.429,,105
121,288.673,,121
121,288.673,,121
121,288.673,,121
98,287.116,,98
98,287.116,,98
115,288.203,,115
135,287.563,,135
135,287.563,,135
160,287.133,,160
195,287.262,,195
126,286.794,,126
126,286.794,,126
131,287.44,,131
131,287.44,,131
131,287.44,,131
127,288.605,,127
132,288.6480559,,132
127,288.605,,127
147,289.094,,147
147,289.094,,147
147,289.094,,147
147,289.094,,147
147,289.094,,147
147,289.094,,147
146,288.1140314,,146
145,286.4830157,,145
115,286.9574547,,115
122,284.7323333,,122
101,284.6126667,,101
120,284.937,,120
85,284.6693333,,85
91,284.8456667,,91
98,285.162,,98
103,285.2916667,,103
109,285.5613333,,109
128,285.886,,128
130,286.1373333,,130
145,286.4436667,,145
158,287.278,,158
173,287.4083333,,173
186,288.0666667,,186
193,288.6185,,193
208,289.3123333,,208
217,289.8996667,,217
217,289.9033034,,217
226,290.487,,226
215,289.575578,,215
219,288.4230431,,219
199,286.6456667,,199
202,285.4893333,,202
101,285.216,,101
139,283.7653333,,139
73,283.1976667,,73
142,282.95,,142
30,282.2756667,,30
54,281.9213333,,54
39,284.4415,,39
76,283.129,,76
74,284.691,,74
74,284.7553576,,74
72,286.253,,72
179,289.26,,179
179,289.26,,179
179,289.26,,179
243,291.064,,243
243,291.064,,243
243,291.064,,243
266,291.618,,266
266,291.618,,266
266,291.618,,266
223,290.469,,223
223,290.469,,223
223,290.469,,223
133,285.919,,133
133,285.919,,133
133,285.919,,133
65,284.277,,65
65,284.277,,65
65,284.277,,65
71,283.766,,71
71,283.766,,71
71,283.766,,71
90,288.577,,90
90,288.577,,90
90,288.577,,90
184,291.796,,184
184,291.796,,184
184,291.796,,184
237,293.094,,237
237,293.094,,237
238,293.1180993,,238
258,293.458,,258
258,293.458,,258
258,293.458,,258
241,292.035,,241
241,292.035,,241
241,292.035,,241
271,287.342,,271
271,287.342,,271
271,287.342,,271
40,285.868,,40
40,285.868,,40
40,285.868,,40
54,284.955,,54
54,284.955,,54
54,284.955,,54
75,289.889,,75
75,289.889,,75
75,289.889,,75
217,292.569,,217
217,292.569,,217
217,292.569,,217
244,294.158,,244
244,294.158,,244
259,294.505,,259
259,294.505,,259
259,294.505,,259
259,294.505,,259
244,292.486,,244
244,292.486,,244
244,292.486,,244
260,287.449,,260
260,287.449,,260
260,287.449,,260
19,286.01,,19
19,286.01,,19
19,286.01,,19
50,285.44,,50
50,285.44,,50
56,289.888,,56
56,289.888,,56
56,289.888,,56
167,293.734,,167
167,293.734,,167
167,293.734,,167
167,293.734,,167
205,295.212,,205
205,295.212,,205
205,295.212,,205
206,295.52,,206
206,295.52,,206
206,295.52,,206
167,293.854,,167
167,293.854,,167
167,293.854,,167
123,288.84,,123
123,288.84,,123
95,286.007,,95
95,286.007,,95
95,286.007,,95
105,284.128,,105
105,284.128,,105
105,284.128,,105
105,284.128,,105
130,288.225,,130
130,288.225,,130
146,290.598,,146
146,290.598,,146
146,290.598,,146
164,291.784,,164
164,291.784,,164
164,291.784,,164
164,291.784,,164
181,291.837,,181
181,291.837,,181
181,291.837,,181
158,290.09,,158
158,290.09,,158
158,290.09,,158
81,285.483,,81
81,285.483,,81
81,285.483,,81
64,283.834,,64
64,283.834,,64
